,id,created_at,verified,username,text,location,listed_count,follower_count,retweet_count
1165,1226973626198642688,2020-02-10 20:58:03,False,Dee_msah,b'RT @CristalBarzz: Kobe had one accuser and he was acquitted. Charlie Rose had 27 accusers and #GayleKing stood by him. Make it make sense.\xe2\x80\xa6',Nairobi- Kenya,9,3121,616
1166,1226973625397456897,2020-02-10 20:58:03,False,_MohamedAhmed11,b'RT @averygunn: For Kobe https://t.co/pTIKZVBcwP',"Minneapolis, MN",0,225,52132
1167,1226973621207412738,2020-02-10 20:58:02,False,BeezyThaGxwd,b'RT @DeeSportsTalk: Rachel Nichols first asked Dame if he felt bad about beating LA on Kobe night and is now putting it out there that LeBro\xe2\x80\xa6',,0,136,124
1168,1226973615507345408,2020-02-10 20:58:00,False,yangjohn_,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'","Chapel Hill, NC",3,1024,3311
1169,1226973615293390848,2020-02-10 20:58:00,False,natecordray,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Los Angeles,1,143,789
1170,1226973613921906688,2020-02-10 20:58:00,False,moochiebadazz,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Moron Mountain,10,1093,789
1171,1226973607756169217,2020-02-10 20:57:58,False,thankgod4dee,b'RT @TylerIAm: I cannot believe Kobe Bryant is dead',MEMPHIS,29,5634,2472
1172,1226973607747866631,2020-02-10 20:57:58,False,thestevevaughan,b'@PaulCatalina Phil was perfect without Kobe or Michael Jordan with the knicks so it\xe2\x80\x99s also just inherently flawed e\xe2\x80\xa6 https://t.co/J0kNABWc5r',"Richmond, VA",1,263,0
1173,1226973605503946752,2020-02-10 20:57:58,False,SheLoveDaniel,"b'i almost gave up the game but nah fuck that, kobe ain\xe2\x80\x99t never quit imma get better at this shit no matter what it takes..'",Planet Juice,0,19,0
1174,1226973604228816896,2020-02-10 20:57:57,False,_lisalee14,"b'RT @enews: ""I\xe2\x80\x99ve been reluctant to put my feelings into words. My brain refuses to accept that both Kobe and Gigi are gone. I can\xe2\x80\x99t process\xe2\x80\xa6'",hogwarts,1,370,252
1175,1226973604178427907,2020-02-10 20:57:57,False,kingperfs,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'",Here and there,9,136,1372
1176,1226973603620626433,2020-02-10 20:57:57,False,TarahGotlieb,b'RT @beth__liz: Some people came to know kobe after his death nde they are here pretending they knew him from a very long time\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nWe see th\xe2\x80\xa6',My Mama's Basement,10,5651,1
1177,1226973599157882881,2020-02-10 20:57:56,False,ArcanaUlt,"b'My man is putting in work from Heaven too, Kobe is the GOAT https://t.co/03zzfnjHGS'",Shujin Academy,0,12,0
1178,1226973597840891911,2020-02-10 20:57:56,False,nathanielazuree,b'RT @BleacherReport: The Genesis Invitational is honoring Kobe on hole No. 8 for the entire tournament \xf0\x9f\x99\x8f\n\n(via @thegenesisinv) https://t.co/\xe2\x80\xa6',,2,463,709
1179,1226973591180320768,2020-02-10 20:57:54,False,Rowniboi,b'@kilikilishot Kala ko si Kobe Paras...',"Angeles City, Pampanga",0,28,0
1180,1226973590857318405,2020-02-10 20:57:54,False,BlazerBoy88,b'@Veeeeeegan @SportsCenter Kobe was still in his prime',United States,0,32,0
1181,1226973589112532992,2020-02-10 20:57:54,False,Migueljl23,"b'RT @BleacherReport: 2 years ago, Kobe won the Oscar for his short film ""Dear Basketball\xe2\x80\x9d\n\nA legendary second act \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/Gq9GrAfwrn'",Alcoi,2,215,9811
1182,1226973588961595392,2020-02-10 20:57:54,False,Gott3_,b'Nigga you the star player that\xe2\x80\x99s what you do. Kobe definitely wouldn\xe2\x80\x99t approve of this https://t.co/OzueO4NdUJ',SIN CITY 🎇🎰,21,1163,0
1183,1226973587292250112,2020-02-10 20:57:53,False,XnaWarriorQueen,"b'RT @MambaSportsHQ: Our hearts are heavy. Our head is heavy. It is our duty, though, to continue our mission \xe2\x80\x93 Kobe\xe2\x80\x99s mission \xe2\x80\x94 to help the\xe2\x80\xa6'",,18,509,12
1184,1226973584482013191,2020-02-10 20:57:53,False,elizabethudsoon,"b'RT @juan____garcia: My boy Kobe, a blessing https://t.co/cwmfWbFySF'",Texas State,5,1555,1
1185,1226973582963757059,2020-02-10 20:57:52,False,himimartin,"b""RT @BleacherReport: Spike Lee's Oscars outfit is a tribute to Kobe \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/ONeOPftw70""","Seattle, WA",16,1677,11366
1186,1226973582603046913,2020-02-10 20:57:52,False,kobe_ashley,"b'RT @nostalgicuItra: if y\xe2\x80\x99all knew the history of colonialism in puerto rico, i swear some of y\xe2\x80\x99all will understand why so many puerto rican\xe2\x80\xa6'","Downtown, Atlanta",2,171,38
1187,1226973576974229505,2020-02-10 20:57:51,False,kobe_malco,b'@Pervertcouple03 \xe8\x90\xbd\xe3\x81\xa1\xe7\x9d\x80\xe3\x81\x8f\xe3\x81\xae\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xe3\x81\xad\xe3\x81\x87\xf0\x9f\x98\x81',兵庫 kobe,0,6,0
1188,1226973574407294976,2020-02-10 20:57:50,False,RealBeauDacious,"b'RT @FOX5Vegas: The photographer who first captures full-body pictures of the left and right side of a shark can pick its name, but many are\xe2\x80\xa6'",,2,461,1
1189,1226973570892468224,2020-02-10 20:57:50,False,IamJonezz,b'RT @LakersNation: Much respect to #Oscars. \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\nhttps://t.co/sL851EYWDK https://t.co/hpbfoDQqvr',"Louisville, KY",6,751,37
1190,1226973570540212231,2020-02-10 20:57:49,False,abcfcz,b'RT @CeltaoBrasil: Falar que Eminem \xc3\xa9 TOP 3 no Rap \xc3\xa9 o mesmo que dizer que Kobe Bryant \xc3\xa9 TOP 3 na hist\xc3\xb3ria da NBA.\n\nA maioria sabe que n\xc3\xa3o \xc3\xa9\xe2\x80\xa6',"endy, luiza • ⚽️🏈🏀",8,325,41
1191,1226973570510786566,2020-02-10 20:57:49,False,DonnyyRobinson,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",,0,20,3311
1192,1226973568489205761,2020-02-10 20:57:49,False,AdoreYve,b'RT @LegionHoops: These Kobe &amp; Gianna murals are beautiful. Wow. https://t.co/Bt8joYgebZ',"Boston, MA",24,709,4395
1193,1226973566803095552,2020-02-10 20:57:49,False,Aleeniee,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',Hogwarts,6,458,1224
1194,1226973565876043776,2020-02-10 20:57:48,False,Thehomiejose123,b'RT @AudelDelToro: Kobe loved taking on the challenge of defending the opposing teams best player. He was a Dog on the defensive end. Straig\xe2\x80\xa6',,1,435,180
1195,1226973565402087429,2020-02-10 20:57:48,False,Schrumford,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Platform 9 3/4,3,293,789
1196,1226973564399693827,2020-02-10 20:57:48,False,danpepperspray,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'",,5,2566,100
1197,1226973562428362752,2020-02-10 20:57:48,False,L_A_Phil,b'@ReloadedSutan @OrissaMichelle @Charislovesxo Based on his apology in \xe2\x80\x9804 and every subsequent action he\xe2\x80\x99s taken si\xe2\x80\xa6 https://t.co/hxsPx5yHN2',The Bagel District,1,114,0
1198,1226973561157509121,2020-02-10 20:57:47,False,PriiNce_Akeem,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Dallas, TX",4,806,789
1199,1226973558229864448,2020-02-10 20:57:47,False,00000000martin,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'","Los Angeles, CA",3,297,1254
1200,1226973555067322368,2020-02-10 20:57:46,False,DavinchNation,b'@X_2waveyy His influence is completely irrelevant to the conversation. I\xe2\x80\x99m saying he\xe2\x80\x99s not as good overall as LeBro\xe2\x80\xa6 https://t.co/DBGdxyMade',"Wilmington, NC",4,897,0
1201,1226973542492909568,2020-02-10 20:57:43,False,jaysheen_,b'I hate when I\xe2\x80\x99m in a good mood and then I think of Kobe.',Los Angeles🌴🌴,4,583,0
1202,1226973540706066434,2020-02-10 20:57:42,False,tragthagod,b'Make one with Kobe beef for 24.08 \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe https://t.co/DIB0adj3LD',CT,9,539,0
1203,1226973539858776064,2020-02-10 20:57:42,False,tsully76,"b'RT @MambaSportsHQ: Our hearts are heavy. Our head is heavy. It is our duty, though, to continue our mission \xe2\x80\x93 Kobe\xe2\x80\x99s mission \xe2\x80\x94 to help the\xe2\x80\xa6'","Montgomery, Al.",36,1061,12
1204,1226973537455484930,2020-02-10 20:57:42,False,brrandonlamont,b'RT @MattNorlander: Bryant played pickup at UCI. He participated in charity events on campus. Sometimes he and Badrtalei would have  two-a-d\xe2\x80\xa6',"New York, NY",2,847,3
1205,1226973531340255232,2020-02-10 20:57:40,False,1039hiphop,b'Spike Lee Wears Custom Suit in Tribute to Kobe Bryant on Oscars Red Carpet https://t.co/YifxEA6apn',Philadelphia (NJ & Del),357,32779,0
1206,1226973530757222404,2020-02-10 20:57:40,False,4Larry_Peterson,"b'RT @B52Malmet: Not for nothing but it is strikes me that we now live in a time when physical violence, death threats are a daily occurrence\xe2\x80\xa6'",upstate NY,1,3697,177
1207,1226973526973911040,2020-02-10 20:57:39,False,JesseHodgTC,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'","Queens, NY ✈ Charlotte, NC",1,1021,3311
1208,1226973526047035398,2020-02-10 20:57:39,False,brrandonlamont,"b""RT @MattNorlander: Many have a Kobe story; Ryan Badrtalei has hundreds. Most don\xe2\x80\x99t know Kobe's path from All-Star to NBA \xf0\x9f\x90\x90 cut through the\xe2\x80\xa6""","New York, NY",2,847,115
1209,1226973522465087488,2020-02-10 20:57:38,False,hobie859,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',,4,1406,246
1210,1226973519617064964,2020-02-10 20:57:37,False,iLLMindOfNickB,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",Death Valley,17,270,789
1211,1226973514021974016,2020-02-10 20:57:36,False,_pahree,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Paris, France",43,1264,789
1212,1226973512805515266,2020-02-10 20:57:36,False,leo891951,"b""@MMartine9 @AmbassadorRice @GayleKing Gayle, who's next? Bill Clinton for raping women? Kobe, a True Hero,turned hi\xe2\x80\xa6 https://t.co/q0InAMrOlh""",Atlanta,0,8,0
1213,1226973512432324610,2020-02-10 20:57:36,False,YungJefee_,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',D(M)V,8,545,246
1214,1226973510066724867,2020-02-10 20:57:35,False,JayBarssx4,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',,0,40,1224
1215,1226973504656093184,2020-02-10 20:57:34,False,Lil_Nicki_Gh,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","Tema, Ghana",0,957,100
1216,1226973504433725440,2020-02-10 20:57:34,False,lucapalladino93,"b""RT @BleacherReport: Spike Lee's Oscars outfit is a tribute to Kobe \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/ONeOPftw70""","Milano, Lombardia",1,220,11366
1217,1226973501430603779,2020-02-10 20:57:33,False,splashdash20,b'RT @Mamba_Insider: Kobe had some monster blocks in his career \xf0\x9f\x91\x80\xf0\x9f\x92\xaf https://t.co/qJcEsc4QpD',"gallatin, tn",2,655,246
1218,1226973500432355328,2020-02-10 20:57:33,False,90shadesoflexx,b'RT @ABCNetwork: Presenter Spike Lee honors Kobe Bryant on the #Oscars red carpet \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b https://t.co/XrIZZT9KlN',"Austell, GA",1,142,1077
1219,1226973493104959490,2020-02-10 20:57:31,True,AnnieYuTV,"b""'My brain refuses to accept that both Kobe and Gigi are gone': Vanessa Bryant shares a heartbreaking message. \xf0\x9f\x92\x94\xf0\x9f\x99\x8f\xe2\x80\xa6 https://t.co/uWnwi8j8n8""","Washington, DC",277,21978,0
1220,1226973492576387073,2020-02-10 20:57:31,False,AymanBhuiyan,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'",Everywhere,4,624,1254
1221,1226973491389440006,2020-02-10 20:57:31,False,Milkman__Dead,"b""RT @bball_ref: Yesterday was Trae Young's 6th 40-point, 10-assist game, more than Kobe Bryant for his career https://t.co/fIxWhDjdcq https:\xe2\x80\xa6""",New York,32,1472,3
1222,1226973491058151427,2020-02-10 20:57:30,False,badtroysarg,"b""RT @SouthBayLakers: Before yesterday's game, we honored @Lakers legend Kobe Bryant. https://t.co/M66iJPCBPc""",,0,45,1161
1223,1226973487018975232,2020-02-10 20:57:30,False,elyshalalau,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","St George, UT",0,212,100
1224,1226973486368858112,2020-02-10 20:57:29,False,Yakubscientist,"b'@DrUmarJohnson, my son. I invented the white devil over 6,000 years ago. I am aware of his diabolical nature. And w\xe2\x80\xa6 https://t.co/2b0vySiHm7'",Patmos,0,0,0
1225,1226973484418506753,2020-02-10 20:57:29,False,netflixndsleep_,"b'RT @Mamba_Insider: ""As basketball players, we\'re really supposed to shut up and dribble, but I\'m glad we did a little bit more than that.""\xe2\x80\xa6'","San Jose, CA",2,1595,2715
1226,1226973480069083137,2020-02-10 20:57:28,False,Mariamelsin,"b'RT @enews: ""I\xe2\x80\x99ve been reluctant to put my feelings into words. My brain refuses to accept that both Kobe and Gigi are gone. I can\xe2\x80\x99t process\xe2\x80\xa6'","New York, NY",0,32,252
1227,1226973478399750144,2020-02-10 20:57:27,False,carlo_leon18,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,0,621,789
1228,1226973475761422336,2020-02-10 20:57:27,False,__jhayes,"b'RT @SportsCenter: Eight years ago today, Jeremy Lin put on a show at MSG vs. Kobe and the Lakers. https://t.co/bZPtfxOL2P'",,0,694,3311
1229,1226973473362399232,2020-02-10 20:57:26,False,kingperfs,b'RT @BleacherReport: The Genesis Invitational is honoring Kobe on hole No. 8 for the entire tournament \xf0\x9f\x99\x8f\n\n(via @thegenesisinv) https://t.co/\xe2\x80\xa6',Here and there,9,136,709
1230,1226973471621754881,2020-02-10 20:57:26,False,zoeyzuko,b'Bought a lil ghetto RIP Kobe shirt lmao', #ripslowmo,18,8141,0
1231,1226973465820979207,2020-02-10 20:57:24,True,ringer,"b'RT @BillSimmons: Latest BS Podcast on @spotify \xe2\x80\x94 the streaming wars, ESPN\xe2\x80\x99s evolution, Jimmy Kimmel\xe2\x80\x99s rise, the future of sports rights, Ko\xe2\x80\xa6'","Los Angeles, CA",5100,508645,6
1232,1226973460464832512,2020-02-10 20:57:23,False,electrichope_,"b""@LisaBondBrewer @SnoopDogg @GayleKing Why should Snoop respect Gayle, when she didn't respect Kobe, Vanessa, and Lisa Leslie? Shut up.""",,0,7,0
1233,1226973456132116481,2020-02-10 20:57:22,False,Dipped_Gaming,b'@JarrodB19_ That was his homie. I think it\xe2\x80\x99s dope AND I don\xe2\x80\x99t think it\xe2\x80\x99s disrespectful or sacrilegious like some of\xe2\x80\xa6 https://t.co/tg5ioycgi6',"Chester, PA",18,996,0
1234,1226973455683379204,2020-02-10 20:57:22,False,AverellMabrie,"b'RT @Ballislife: 8 years ago today, Jeremy Lin scored 38 PTS vs Kobe &amp; the Lakers. \n\nThe best of Linsanity &amp; The Black Mamba (2012-2015) htt\xe2\x80\xa6'","San Francisco, CA",4,1526,646
1235,1226973455586877444,2020-02-10 20:57:22,False,hgomez215,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',Venezuela Aragua,0,72,1224
1236,1226973452718002178,2020-02-10 20:57:21,False,aubdon_orlando,"b""https://t.co/FTDVzqko7p: Vanessa Bryant Opens Up About Losing Kobe &amp; GiGi, 'I'm So Mad'.\nhttps://t.co/rBk29lL9J5\n\nvia @GoogleNews""","Chinatown, San Francisco",29,270,0
1237,1226973450444693504,2020-02-10 20:57:21,False,JAYY_WSP,b'RT @BleacherReport: The Genesis Invitational is honoring Kobe on hole No. 8 for the entire tournament \xf0\x9f\x99\x8f\n\n(via @thegenesisinv) https://t.co/\xe2\x80\xa6',"Greensboro, NC #WSP",21,1501,709
1238,1226973450142654467,2020-02-10 20:57:21,False,JSmithWAER,b'RT @MatthewGut21: A brown package showed up today at the Syracuse practice facility. Inside were more than a dozen copies of SI\xe2\x80\x99s special t\xe2\x80\xa6',"Syracuse, NY",2,131,1
1239,1226973449731629056,2020-02-10 20:57:21,False,FugitiveClub,"b'RT @Complex: Vanessa Bryant mourns Kobe and Gianna: ""My brain refuses to accept that both Kobe and Gigi are gone \xe2\x80\x94 I\'m so mad.""\n\nSending lo\xe2\x80\xa6'","San Francisco, CA",0,649,100
1240,1226973449228341248,2020-02-10 20:57:21,False,art_fanaj,b'RT @LakersNation: Much respect to #Oscars. \xf0\x9f\x92\x9c\xf0\x9f\x92\x9b\nhttps://t.co/sL851EYWDK https://t.co/hpbfoDQqvr',,0,44,37
1241,1226973447055663105,2020-02-10 20:57:20,False,babelilG_,b'RT @papiilong: The most important thing is to try and inspire people so that they can be great in whatever they want to do.\n-Kobe Bryant \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe',EVERYWHERE🇭🇹,0,75,4
1242,1226973440248287232,2020-02-10 20:57:18,False,1DanTran,"b'RT @tyltsports: Eight years ago, ""Linsanity"" was born in Madison Square Garden against Kobe Bryant\n\n(via @SportsCenter)\nhttps://t.co/m2LeXi\xe2\x80\xa6'","Brooklyn, NY",16,474,2
1243,1226973439946350593,2020-02-10 20:57:18,False,umi_listens,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'",Giddi,10,171,1254
1244,1226973437467471873,2020-02-10 20:57:18,False,Reyconfidant,b'RT @_bbytumz: \xe2\x80\x9cMad I\xe2\x80\x99m not with Kobe and Gigi\xe2\x80\x9d made me burst into tears.',fila,13,1049,35
1245,1226973434879627266,2020-02-10 20:57:17,False,BrianCMulloy76,b'RT @chiefpolice2: Kobe Bryant And Nike Created The Kobe System Brand That\xe2\x80\x99s Filled With More Illuminati Symbolism And Satanic References Th\xe2\x80\xa6',Concord Massachusetts & KCMO ,4,5716,123
1246,1226973434615418885,2020-02-10 20:57:17,False,old5two,b'Lmaoooo Never forget Lamar Ball said Kobe ain\xe2\x80\x99t like Lonzo cause he\xe2\x80\x99s a Bron fan',,2,364,0
1247,1226973433084420097,2020-02-10 20:57:17,False,salinasR98,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Texas, USA",0,78,789
1248,1226973428676255745,2020-02-10 20:57:16,False,joe_dabs420,b'Taking all the shots like kobe almost 81 damn \xf0\x9f\x90\x8d\xf0\x9f\x94\xa5 https://t.co/lYp2Weo7mU',Fontana CA,1,231,0
1249,1226973425194938368,2020-02-10 20:57:15,False,Edgar_H_1023,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'",,7,388,789
1250,1226973424028917760,2020-02-10 20:57:15,False,redzxdread,"b'If goPostal don\xe2\x80\x99t find my Kobe book, I\xe2\x80\x99m wilding.'",Bahamas,2,514,0
1251,1226973424007991297,2020-02-10 20:57:15,False,whistlergym,b'\xf0\x9f\x99\x8c \xf0\x9f\x99\x8c \xf0\x9f\x99\x8c \n\n#opportunity #kobe #MotivationMonday #whistler #whistlergym #onlyinwhistler #goals #yougotthis\xe2\x80\xa6 https://t.co/dMuFLi4ozK',"2021 Karen Cres, Whistler, BC",11,288,0
1252,1226973420543447046,2020-02-10 20:57:14,False,lakeshow916,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'","ROSEVILLE,Cali",1,29,1372
1253,1226973420321202178,2020-02-10 20:57:14,False,PHARAOH_LENGOAS,b'RT @allhiphopcom: Kobe Bryant Memorial Date Set https://t.co/NQOvIBDwkN',Tsakane,1,58,1
1254,1226973416097505280,2020-02-10 20:57:13,False,perrryyyyy25,b'RT @bwags: hold up \xe2\x80\x94 he did this as an ODE TO KOBE? lebron is operating on a higher plane',HTX,4,343,27970
1255,1226973414285594624,2020-02-10 20:57:12,False,mjdix8,b'@WeirMB @TheTakeaway De mortuis nil nisi bonum should be the general rule. What may or may not have happened during\xe2\x80\xa6 https://t.co/A1fj0aXiDh',,0,0,0
1256,1226973413807415297,2020-02-10 20:57:12,False,iloveblendi,"b'RT @ESPNNBA: On this day in 2002, Kobe returned to his hometown of Philly for the All-Star Game and took the MVP award with him. https://t.\xe2\x80\xa6'","San Diego, CA",1,119,1372
1257,1226973412914089986,2020-02-10 20:57:12,False,ErnestNuwagaba,"b'RT @enews: Vanessa Bryant: My Brain ""Refuses to Accept"" That Gianna and Kobe Are Gone https://t.co/SbEun1xbfk'","Kampala, Uganda",3,2607,17
1258,1226973412742004737,2020-02-10 20:57:12,False,KMax_AyeeUno,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',918/405,3,1548,1224
1259,1226973411722833923,2020-02-10 20:57:12,False,Ladd_SA,b'RT @Complex: The night Kobe won an #Oscar in 2018. \n\n#MambaForever \xf0\x9f\x8f\x86\xf0\x9f\x95\x8a https://t.co/mcGraui3bC',South Seattle,12,2972,8119
1260,1226973409118171146,2020-02-10 20:57:11,False,Beasy0920,"b""RT @TorraineWalker: You got #IStandWithGayle on one side, #IStandWithSnoop on the other, and everybody's so busy setting up their soapboxes\xe2\x80\xa6""","Los Angeles, CA",24,623,45
1261,1226973408270979080,2020-02-10 20:57:11,False,D_Burd,b'RT @HipHopTies: Snoop Dogg goes IN on Gayle King for bringing up Kobe\xe2\x80\x99s old case in an interview with Lisa Leslie a few days ago. Snoop has\xe2\x80\xa6',"Chicago,IL",11,162,50
1262,1226973405133578240,2020-02-10 20:57:10,False,charlie21963535,"b'RT @B52Malmet: Not for nothing but it is strikes me that we now live in a time when physical violence, death threats are a daily occurrence\xe2\x80\xa6'","Massachusetts, USA",2,763,177
1263,1226973404651311106,2020-02-10 20:57:10,False,MarkRpuente,"b'RT @MambaSportsHQ: Our hearts are heavy. Our head is heavy. It is our duty, though, to continue our mission \xe2\x80\x93 Kobe\xe2\x80\x99s mission \xe2\x80\x94 to help the\xe2\x80\xa6'","Whittier, CA",0,213,12
1264,1226973404588388353,2020-02-10 20:57:10,False,TeeThaGoddess,b'RT @tinnkky: Slightly misleading for anyone looking for an actual Kobe burger lmfao',Venmo: @VanityByTati,56,2397,6
1265,1226973404257030144,2020-02-10 20:57:10,False,4kyle7,"b'RT @cavs: February 10, 2016.\n\nKobe Bryant gifts @KingJames his game-worn shoes following his final game played in Cleveland.\n\n#MambaForever\xe2\x80\xa6'","Los Angeles, CA",0,263,1254
1266,1226973404059897859,2020-02-10 20:57:10,False,Benze_860,"b'On a atterri les gens ils ont applaudi pour dire a quel point c\xe2\x80\x99\xc3\xa9tait chaud , flemme de faire une Kobe \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",Spinol 860,14,900,0
1267,1226973394396221446,2020-02-10 20:57:07,False,BOBSLIQUORSTORE,b'I think I\xe2\x80\x99m going to have a LA treasure hunt with the Kobe prayer candles. I\xe2\x80\x99m going to place them at Kobe murals a\xe2\x80\xa6 https://t.co/l7xFHqrX7N',"Los Angeles, CA",1,349,1
1268,1226973393741844485,2020-02-10 20:57:07,False,beth__liz,b'Some people came to know kobe after his death nde they are here pretending they knew him from a very long time\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xe2\x80\xa6 https://t.co/14Pd5cRW74',Namibia,25,12016,1
1269,1226973390050861056,2020-02-10 20:57:06,False,josh_holdbrooks,"b'RT @espn: Four years ago today, Kobe gifted LeBron his game shoes that he signed following his last game in Cleveland.\n\n(via @cavs) https:/\xe2\x80\xa6'","Atlanta, GA",4,664,789
1270,1226973387685269505,2020-02-10 20:57:06,False,kobe_malco,b'@monoShitagins \xe6\x82\xaa\xe6\x88\xaf\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8b\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe7\xb6\xba\xe9\xba\x97\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad',兵庫 kobe,0,6,0
1271,1226973386515132416,2020-02-10 20:57:06,False,NegroShorts,b'RT @BleacherReport: The Genesis Invitational is honoring Kobe on hole No. 8 for the entire tournament \xf0\x9f\x99\x8f\n\n(via @thegenesisinv) https://t.co/\xe2\x80\xa6',"Shibukawa-shi, Gunma",0,33,709
1272,1226973385881726981,2020-02-10 20:57:05,False,hobie859,b'RT @timelesssports_: (2001) Kobe and Iverson jawing at each other during the Finals.\n\nUndeniable passion. \xe2\x99\xbe https://t.co/FzDM41OycM',,4,1406,1224
1273,1226973384355012609,2020-02-10 20:57:05,False,lollollolwtfwtf,b'RT @TheDeliverer_32: I am at a loss for words..Kobe and Gianna you will never be forgotten. What a blessing to see your impact you have had\xe2\x80\xa6',,0,0,1552
1274,1226973383830769664,2020-02-10 20:57:05,False,BrienDouglasKe1,b'@emailraven She proved that Kobe Byant was innocent. So what?',NYC.,0,3,0
